"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.278978230E-1,-1.525424421E-1,8.572286963E-1,1.057627583E1
8.300100060E-1,-3.110669367E-2,6.502495408E-1,1.013779163E1
8.321097680E-1,1.764706671E-1,4.959124923E-1,9.431310654E0
8.342037930E-1,5.234299302E-1,3.128615618E-1,1.026341438E1
8.363310910E-1,5.730810165E-1,6.915257573E-1,1.027418232E1
8.384394600E-1,3.840480447E-1,1.016351461E0,9.181859016E0
8.405525080E-1,4.115654826E-1,1.006780148E0,8.870791435E0
8.426537850E-1,3.254238665E-1,1.035493970E0,8.966505051E0
8.447565470E-1,3.218346536E-1,8.111668825E-1,9.504291534E0
8.468736530E-1,2.015953064E-1,4.683950245E-1,1.100877857E1
8.489807190E-1,4.845465720E-2,8.087740541E-1,1.066660500E1
8.510909390E-1,-1.040877849E-1,1.009172916E0,9.351150513E0
8.531968460E-1,-6.340979785E-2,1.161117196E0,8.517850876E0
8.553054370E-1,-2.033899277E-1,1.066002488E0,8.456833839E0
8.574137040E-1,8.374879509E-2,6.209374666E-1,1.015693378E1
8.595195590E-1,-3.708875179E-2,4.504488707E-1,1.120140076E1
8.616205620E-1,5.204389244E-2,1.716850251E-1,1.106022453E1
8.637379020E-1,-1.130608693E-1,3.780659735E-1,1.028913784E1
8.658431770E-1,-2.991028316E-2,6.634100676E-1,9.115457535E0
8.679481890E-1,2.512463741E-2,6.113662124E-1,9.799206734E0
8.700633210E-1,1.274178028E-1,9.080761671E-1,9.910472870E0
8.721716490E-1,1.010967568E-1,1.108475089E0,9.034101486E0
8.742819180E-1,4.127619043E-2,9.840483069E-1,8.581260681E0
8.763848340E-1,-1.070788130E-1,9.942178130E-1,8.687142372E0
8.784842810E-1,-3.050848842E-2,3.481557071E-1,9.438488960E0
8.806055370E-1,2.991028316E-2,6.161518395E-2,1.045424175E1
8.827125430E-1,-1.387837082E-1,9.990034252E-2,1.012463093E1
8.848239620E-1,-1.878365725E-1,-4.845465720E-2,1.012642574E1
8.869287690E-1,-3.409772217E-1,8.135596663E-2,1.000618649E1
8.890373200E-1,-4.025924206E-1,2.829512656E-1,9.899705887E0
8.911457500E-1,-1.047458172E0,3.906283081E-1,1.020179939E1
8.932542510E-1,-3.118446112E0,2.871387303E-1,8.719446182E0
8.953626480E-1,-1.746760488E0,3.972085714E-1,8.995218277E0
8.974684120E-1,1.914258152E-1,4.827519655E-1,1.092802143E1
8.995651630E-1,1.774876237E0,8.219345808E-1,1.125284672E1
9.016868770E-1,2.148754835E0,9.529415965E-1,9.826126099E0
9.037948190E-1,2.193022013E0,9.858429432E-1,8.907880783E0
9.059066650E-1,1.492523074E0,1.049850941E0,8.493922234E0
9.080103850E-1,9.948160052E-1,8.943174481E-1,8.750552177E0
9.101125780E-1,6.125625968E-1,3.744767308E-1,9.636494637E0
9.122181070E-1,-9.218349457E-1,2.691925503E-2,1.085503960E1
9.143374710E-1,-1.179661512E0,-1.058823988E-1,1.124925709E1
9.164458190E-1,-1.468594909E0,3.397808075E-1,1.029511929E1
9.185554790E-1,-1.395613790E0,4.869394004E-1,9.270393372E0
9.206625960E-1,-9.146564603E-1,7.866404653E-1,9.351749420E0
9.227761220E-1,-5.180460811E-1,9.002995491E-1,9.076574326E0
9.248765040E-1,-1.992024779E-1,1.028913736E0,9.619147301E0
9.269861840E-1,-9.451649338E-2,7.028916478E-1,9.827322960E0
9.290926090E-1,1.974078640E-2,4.917250574E-1,9.848259926E0
9.312010490E-1,6.580262445E-3,2.901297510E-1,9.185447693E0
9.333004550E-1,1.794617064E-2,9.930214286E-2,9.827920914E0
9.354199110E-1,1.902294010E-1,-1.597209126E-1,1.008275604E1
9.375267730E-1,3.451646566E-1,-2.153540403E-2,1.043031406E1
9.396378770E-1,4.408775866E-1,2.267199457E-1,1.004028416E1
9.417432750E-1,9.427721500E-1,2.727817893E-1,9.755537987E0
9.438518360E-1,1.052842021E0,2.913261652E-1,9.664012909E0
9.459601940E-1,6.586244106E-1,4.169493318E-1,9.105288506E0
9.480693760E-1,2.237289101E-1,4.761717021E-1,9.269196510E0
9.501766150E-1,-2.327020019E-1,4.450650215E-1,1.032263660E1
9.522847490E-1,-5.042873621E-1,4.372883439E-1,1.064865875E1
9.543957610E-1,-4.767699242E-1,2.213360965E-1,1.055055332E1
9.565132230E-1,-5.407779217E-1,2.835494876E-1,1.006241703E1
9.586096180E-1,-3.637090325E-1,6.317051649E-1,9.580264091E0
9.607178030E-1,-3.864408433E-1,5.940182209E-1,1.003011417E1
9.628231910E-1,-4.713860750E-1,1.096511006E0,9.677172661E0
9.649370720E-1,-5.162515044E-1,1.460219979E0,8.856434822E0
9.670499980E-1,-1.632503271E0,1.569691658E0,8.611170769E0
9.691510920E-1,-8.464609981E-1,1.265205026E0,9.074779510E0
9.712588290E-1,-1.694118381E0,1.191625714E0,9.212367058E0
9.733653560E-1,-2.725425005E0,1.085145116E0,9.007183075E0
9.754754630E-1,2.458625287E-1,3.170489892E-2,1.062592697E1
9.775836790E-1,2.176870346E0,-7.166503668E-1,1.168175983E1
9.796920480E-1,1.465603828E0,-8.745766878E-1,8.799007416E0
9.817996120E-1,2.003988981E0,-1.365105271E0,8.586644173E0
9.839069630E-1,2.573480844E0,-1.481157184E0,9.866206169E0
9.860155430E-1,2.268994093E0,-1.555932879E0,1.059003448E1
9.881225790E-1,1.857428551E0,-1.248455167E0,1.022512913E1
9.902233280E-1,9.170492887E-1,-6.029912829E-1,1.032323551E1
9.923417870E-1,-1.350150228E0,6.448656917E-1,9.646066666E0
9.944500630E-1,-1.929811478E0,1.054038405E0,9.209974289E0
9.965607710E-1,-2.641077995E0,1.640878081E0,9.096913338E0
9.986648060E-1,-3.301496983E0,2.027318954E0,9.956535339E0
1.000764598E0,-8.446664214E-1,9.750752449E-1,1.117089272E1
1.002883648E0,1.986042857E-1,2.045863420E-1,1.061456108E1
1.004990723E0,4.109672904E-1,2.350948304E-1,8.543573380E0
1.007101766E0,1.306481123E0,-3.098705411E-1,7.800003529E0
1.009204397E0,2.124228239E0,-1.016351461E0,8.276773453E0
1.011301748E0,2.161915302E0,-1.283151150E0,9.799206734E0
1.013411693E0,1.680359721E0,-1.309472203E0,1.027896786E1
1.015520681E0,1.341177106E0,-1.078564763E0,1.025444126E1
1.017630768E0,8.315058947E-1,-7.663014531E-1,9.469595909E0
1.019738720E0,5.802595019E-1,-6.400800347E-1,9.966106415E0
1.021848940E0,4.534398913E-1,-7.920243144E-1,1.079521942E1
1.023965210E0,1.268195957E-1,-3.355933726E-1,1.128455162E1
1.026063528E0,-1.615155339E-1,1.627119333E-1,1.042552853E1
1.028174612E0,-1.830509305E-1,4.779663086E-1,9.413962364E0
1.030290651E0,-2.069791555E-1,6.885347366E-1,9.211171150E0
1.032399182E0,-1.674975902E-1,7.124629617E-1,9.416355133E0
1.034499248E0,3.768695518E-2,7.555337548E-1,1.042851925E1
1.036614585E0,-2.171486616E-1,1.019342422E0,9.829715729E0
1.038722617E0,-2.733799815E-1,1.267597795E0,8.670392990E0
1.040833457E0,-3.290131316E-2,8.111668825E-1,8.205587387E0
1.042936790E0,1.597209126E-1,4.546362907E-2,9.459425926E0
1.045037517E0,1.764706671E-1,-5.521438122E-1,1.070309544E1
1.047156282E0,1.860419661E-1,-7.142575383E-1,1.098664474E1
1.049265281E0,-2.572284266E-2,-2.991028428E-1,8.980861664E0
1.051374585E0,-4.432703853E-1,-1.974078715E-1,8.522636414E0
1.053479026E0,-1.435693651E-1,-4.271188378E-1,9.537193298E0
1.055587505E0,2.877369225E-1,-9.493523836E-1,1.145204926E1
1.057697491E0,-3.290131316E-2,-4.217349887E-1,1.086520958E1
1.059805717E0,-1.639083475E-1,-1.070788130E-1,8.840881348E0
1.061913943E0,-3.409772366E-2,-3.511467278E-1,9.244071960E0
1.064019706E0,2.177468538E-1,-6.813562512E-1,1.044646549E1
1.066121523E0,1.567298770E-1,-9.343972206E-1,1.095553875E1
1.068238701E0,-1.549352705E-1,-5.222335458E-1,1.040279675E1
1.070347710E0,-5.090730190E-1,5.204389244E-2,8.649456024E0
1.072456922E0,-5.132604837E-1,2.333002165E-2,8.773882866E0
1.074563092E0,-3.487538993E-1,-1.010967568E-1,9.329017639E0
1.076670676E0,-2.297109663E-1,-6.562315822E-1,9.864411354E0
1.078778373E0,-2.919243574E-1,-6.801598072E-1,9.888937950E0
1.080888156E0,-3.170489892E-2,-1.074377418E0,9.547362328E0
1.082997125E0,-1.100698411E-1,-1.471585870E0,9.513264656E0
1.085104821E0,1.052841991E-1,-1.749751568E0,9.768099785E0
1.087212161E0,2.530409992E-1,-1.946561217E0,9.807581902E0
1.089317711E0,1.609173268E-1,-1.788634896E0,9.452845573E0
1.091429182E0,4.444667995E-1,-1.817947030E0,9.705288887E0
1.093537204E0,2.650051117E-1,-1.859821439E0,1.037109184E1
1.095646274E0,1.160518974E-1,-1.781456470E0,1.134138107E1
1.097751427E0,-1.004985496E-1,-1.111466169E0,1.036032391E1
1.099852888E0,-1.591227055E-1,-7.429714203E-1,9.539586067E0
1.101970320E0,-3.361915946E-1,-1.304088384E-1,8.879764557E0
1.104078606E0,-4.528416991E-1,-9.571290575E-3,9.505488396E0
1.106189141E0,-6.095715761E-1,8.255238086E-2,9.782457352E0
1.108295179E0,-3.403790295E-1,-5.982056609E-4,8.945567131E0
1.110403171E0,2.991028363E-3,-6.149554253E-1,9.346963882E0
1.112510136E0,4.127619043E-2,-1.351346612E0,1.019043350E1
1.114618910E0,-3.906283081E-1,-1.546361685E0,1.018385315E1
1.116729221E0,-4.821537733E-1,-1.540977836E0,1.006002426E1
1.118836551E0,-2.428714931E-1,-1.676172256E0,1.006062317E1
1.120940240E0,-4.097708762E-1,-1.249651670E0,9.860821724E0
1.123034245E0,-5.982056633E-2,-1.188634634E0,9.782457352E0
1.125161177E0,-1.674975902E-1,-1.202393413E0,1.041894817E1
1.127269393E0,-2.422732860E-1,-9.774680734E-1,9.442078590E0
1.129377618E0,-1.238285750E-1,-1.092921734E0,9.270393372E0
1.131465814E0,-2.153540403E-1,-1.097707391E0,9.184849739E0
1.133586033E0,-2.261217386E-1,-1.279561877E0,9.057432175E0
1.135702447E0,-7.776673883E-2,-1.806581140E0,9.645467758E0
1.137816003E0,-2.093719840E-1,-2.078166485E0,1.065224838E1
1.139920832E0,-2.620140910E-1,-2.149951220E0,1.065284634E1
1.142027002E0,-2.739782035E-1,-1.968694806E0,9.857831001E0
1.144134841E0,-1.603191197E-1,-1.787438512E0,9.363713264E0
1.146244409E0,-3.702892959E-1,-1.527817249E0,9.232706070E0
1.148354740E0,-3.355933726E-1,-1.527817249E0,9.528818130E0
1.150458541E0,-3.421736360E-1,-1.685145378E0,1.049611664E1
1.152568568E0,-5.868397355E-1,-1.689332843E0,1.038724327E1
1.154677322E0,-8.219345808E-1,-1.439282775E0,1.005105114E1
1.156780206E0,-9.625129104E-1,-9.948160052E-1,8.976674080E0
1.158870773E0,-1.016351461E0,-1.052243710E0,8.810373306E0
1.160990758E0,-9.230313301E-1,-1.702493310E0,1.011625576E1
1.163109431E0,-7.824530005E-1,-1.697707653E0,1.064626598E1
1.165220464E0,-6.035895348E-1,-1.674975872E0,9.847063065E0
1.167319625E0,-3.708875179E-1,-1.757528186E0,9.387641907E0
1.169436843E0,-1.998006850E-1,-1.820937991E0,9.115457535E0
1.171552913E0,-2.691925503E-2,-2.070389748E0,9.566504478E0
1.173652949E0,-3.050848842E-2,-2.275574446E0,9.979267120E0
1.175755284E0,7.357929647E-2,-2.084746838E0,9.451649666E0
1.177849828E0,3.068794906E-1,-2.263011932E0,9.308678627E0
1.179974991E0,4.091726840E-1,-2.440080881E0,9.969695091E0
1.182080287E0,4.283152521E-1,-2.516651154E0,1.003729248E1
1.184184565E0,4.905286431E-1,-2.498106956E0,9.964909554E0
1.186287409E0,6.197410822E-1,-2.445464849E0,9.964311600E0
1.188395981E0,3.864408433E-1,-2.033301115E0,9.822537422E0
1.190508724E0,2.757728100E-1,-1.860419631E0,9.530014038E0
1.192628017E0,2.530409992E-1,-2.008774519E0,9.985248566E0
1.194736018E0,1.292124242E-1,-1.797608018E0,9.936196327E0
1.196842432E0,-5.802594870E-2,-1.710868239E0,9.706484795E0
1.198943558E0,-6.819544733E-2,-1.629512191E0,9.394820213E0
1.201058844E0,-6.101697683E-2,-1.821536183E0,9.000003815E0
1.203166337E0,1.316052526E-1,-2.223530531E0,9.825528145E0
1.205277075E0,2.027917206E-1,-2.717050076E0,1.019761181E1
1.207382462E0,3.451646566E-1,-2.822932482E0,1.002592659E1
1.209488308E0,1.232303679E-1,-2.764906645E0,9.577272415E0
1.211589026E0,8.913264424E-2,-3.028116941E0,9.723235130E0
1.213707893E0,-2.913261652E-1,-2.739183664E0,1.006600666E1
1.215815944E0,-4.779663086E-1,-2.504088879E0,9.801599503E0
1.217927282E0,-6.311069727E-1,-2.359921217E0,9.600004196E0
1.220029730E0,-6.699903607E-1,-2.570489645E0,9.802796364E0
1.222131171E0,-7.064808607E-1,-2.426322222E0,1.006480980E1
1.224248500E0,-4.809573591E-1,-2.312064886E0,1.001515961E1
1.226356929E0,-2.715853751E-1,-2.150549412E0,9.544371605E0
1.228467536E0,-1.573280841E-1,-2.309073925E0,9.478569031E0
1.230573340E0,2.991028363E-3,-2.447857618E0,1.028195858E1
1.232681841E0,1.519442350E-1,-2.347957134E0,1.019462109E1
1.234791082E0,-2.333002165E-2,-2.371885538E0,9.611968994E0
1.236898088E0,-2.291127741E-1,-2.261217356E0,9.501898766E0
1.239006385E0,-2.129612118E-1,-2.097907305E0,9.667601585E0
1.241113960E0,-2.183450609E-1,-1.887937069E0,9.317052841E0
1.243221249E0,3.230310604E-2,-2.299502611E0,1.020897770E1
1.245330003E0,1.800599098E-1,-2.286342144E0,9.964311600E0
1.247439653E0,2.877369225E-1,-2.416152716E0,9.587442398E0
1.249547573E0,4.319044948E-1,-2.474178553E0,9.721440315E0
1.251654447E0,3.272185028E-1,-2.315654039E0,9.758528709E0
1.253761462E0,2.458625287E-1,-2.358126640E0,9.792626381E0
1.255862078E0,2.033899277E-1,-2.262413740E0,9.748957634E0
1.257981066E0,1.172483116E-1,-2.127817631E0,9.638289452E0
1.260088782E0,-9.451649338E-2,-2.088934183E0,9.413962364E0
1.262199572E0,-2.039881349E-1,-2.059622049E0,9.591031075E0
1.264306932E0,-1.495514214E-1,-2.107478619E0,9.978070259E0
1.266420224E0,-3.529413417E-2,-2.194218397E0,9.978668213E0
1.268522956E0,2.512463741E-2,-2.367099762E0,9.674181938E0
1.270630338E0,1.848455518E-1,-2.195414782E0,9.934999466E0
1.272737669E0,2.404786795E-1,-2.392224550E0,9.625727654E0
1.274842293E0,3.661018610E-1,-2.382653236E0,9.940981865E0
1.276939186E0,4.797609448E-1,-2.402393818E0,9.687342644E0
1.279063250E0,3.894318938E-1,-2.454437733E0,9.917651176E0
1.281171608E0,3.134597540E-1,-2.301297188E0,9.849455833E0
1.283283750E0,1.513460279E-1,-2.017747641E0,9.708877563E0
1.285389096E0,3.104687333E-1,-1.779063582E0,9.619745255E0
1.287496020E0,8.494520187E-2,-1.730608940E0,9.572486877E0
1.289604398E0,2.751746029E-2,-1.663609982E0,9.437891006E0
1.291712136E0,-9.212367237E-2,-1.835294962E0,9.640682220E0
1.293820698E0,1.794617064E-2,-2.170290232E0,1.000678444E1
1.295929035E0,2.213360928E-2,-2.299502611E0,1.002233791E1
1.298034738E0,-9.032905847E-2,-2.414956331E0,9.603593826E0
1.300135222E0,7.357929647E-2,-2.649452925E0,1.010189915E1
1.302253172E0,4.905286431E-2,-2.491526604E0,9.870991707E0
1.304360796E0,2.309073806E-1,-2.420340061E0,9.726225853E0
1.306472756E0,2.177468538E-1,-2.377269268E0,9.912267685E0
1.308578550E0,1.597209126E-1,-2.530410051E0,9.985847473E0
1.310686898E0,1.357926875E-1,-2.310270309E0,9.735198975E0
1.312794910E0,2.033899277E-1,-2.061416626E0,9.646664619E0
1.314903207E0,1.333998591E-1,-1.945963025E0,9.942177773E0
1.317011748E0,-9.571290575E-3,-1.739582062E0,9.878767967E0
1.319118610E0,6.281159073E-2,-1.481157184E0,9.751948357E0
1.321219186E0,4.965107143E-2,-1.299302697E0,9.735796928E0
1.323336262E0,-2.213360928E-2,-1.360917926E0,9.923035622E0
1.325444253E0,-1.316052489E-2,-1.428515077E0,9.803992271E0
1.327554930E0,-1.794617064E-2,-1.323230863E0,9.693324089E0
1.329661009E0,-2.273181453E-2,-1.323230863E0,9.659825325E0
1.331769184E0,-1.663011760E-1,-1.413560033E0,9.756733894E0
1.333877950E0,-1.956132501E-1,-1.408774376E0,9.694520950E0
1.335986826E0,-1.328016520E-1,-1.413560033E0,9.814162254E0
1.338094258E0,-6.699903309E-2,-1.596012712E0,9.700503349E0
1.340203185E0,-1.776670814E-1,-1.705484390E0,9.683155060E0
1.342308308E0,-1.956132501E-1,-1.561915040E0,9.791430473E0
1.344411762E0,-2.488535494E-1,-1.470987678E0,9.628718376E0
1.346526691E0,-1.627119333E-1,-1.614557028E0,9.725028992E0
1.348635232E0,1.974078640E-2,-1.667797327E0,9.963713646E0
1.350745452E0,4.307080805E-2,-1.715653777E0,9.777671814E0
1.352850107E0,9.631111473E-2,-1.649253011E0,9.829715729E0
1.354949675E0,5.383851007E-2,-1.423729420E0,9.832108498E0
1.357068288E0,1.076770201E-2,-1.337587833E0,9.698110580E0
1.359179240E0,2.512463741E-2,-1.323230863E0,9.673583984E0
1.361299611E0,-5.623133108E-2,-1.442273855E0,9.866206169E0
1.363393127E0,-1.525424421E-1,-1.518844128E0,9.848259926E0
1.365501138E0,-1.238285750E-1,-1.480558991E0,9.766903877E0
1.367606668E0,-1.052841991E-1,-1.518844128E0,9.656833649E0
1.369718364E0,-9.092725813E-2,-1.615155339E0,9.701101303E0
1.371824392E0,-1.531406492E-1,-1.710269928E0,9.888339996E0
1.373932607E0,-1.722832322E-1,-1.710269928E0,9.826126099E0
1.376043254E0,-2.159522474E-1,-1.671984792E0,9.682557106E0
1.378160248E0,-3.014956415E-1,-1.633101463E0,9.735198975E0
1.380259318E0,-3.828516304E-1,-1.657029629E0,9.793225288E0
1.382367758E0,-4.163511395E-1,-1.666002750E0,9.798010826E0
1.384473348E0,-4.348955154E-1,-1.527219057E0,9.801599503E0
1.386581513E0,-4.438686073E-1,-1.292722464E0,9.809376717E0
1.388679118E0,-3.930211067E-1,-7.710871100E-1,9.861420631E0
1.390800181E0,-1.740778536E-1,-3.409772366E-2,9.805787086E0
1.392908081E0,8.554340899E-2,2.183450609E-1,9.759127617E0
1.395019796E0,4.606183618E-2,6.041877344E-2,9.770493507E0
1.397124797E0,-7.896314561E-2,-3.469592705E-2,9.752547264E0
1.399230561E0,-4.007977992E-2,-3.948157281E-2,9.790832520E0
1.401332103E0,2.691925503E-2,-2.572284266E-2,9.766903877E0
1.403450634E0,2.991028363E-3,-1.076770201E-2,9.766903877E0
1.405558177E0,2.991028363E-3,-2.512463741E-2,9.771689415E0
1.407666952E0,-1.136590727E-2,-2.991028316E-2,9.742975235E0
1.409762859E0,-1.615155302E-2,-2.512463741E-2,9.738189697E0
1.411878022E0,-2.093719877E-2,-3.948157281E-2,9.757332802E0
1.413990733E0,7.178467698E-3,-8.793623000E-2,9.734002113E0
1.416101604E0,3.589234129E-2,-1.118644550E-1,9.767501831E0
1.418208823E0,3.589234129E-2,-1.262213886E-1,9.743574142E0
1.420316113E0,-1.196411345E-2,-1.208375469E-1,9.772287369E0
1.422422151E0,-5.024927482E-2,-1.399801224E-1,9.772886276E0
1.424532380E0,-4.546362907E-2,-1.878365725E-1,9.796813965E0
1.426637014E0,-2.691925503E-2,-2.883351147E-1,9.759725571E0
1.428736970E0,-6.520441920E-2,-3.074777126E-1,9.778867722E0
1.430858328E0,-8.494520187E-2,-3.696911037E-1,9.808777809E0
1.432970980E0,-1.190429255E-1,-4.510470629E-1,9.761520386E0
1.435075674E0,-1.094716340E-1,-5.419743061E-1,9.800403595E0
1.437182862E0,-1.196411327E-1,-6.520441771E-1,9.772886276E0
1.439288240E0,-9.152546525E-2,-7.334001660E-1,9.821340561E0
1.441395733E0,-1.208375469E-1,-8.769695163E-1,9.803992271E0
1.443495709E0,-2.416750938E-1,-9.726824164E-1,9.666405678E0
1.445614564E0,-2.033899277E-1,-1.125823021E0,9.748957634E0
1.447722750E0,-1.950150430E-1,-1.313061476E0,9.664610863E0
1.449833529E0,-1.962114573E-1,-1.480558991E0,9.637691498E0
1.451939414E0,-1.196411327E-1,-1.600200176E0,9.719645500E0
1.454048657E0,-8.673982322E-2,-1.706082582E0,9.682557106E0
1.456155967E0,-3.469592705E-2,-1.773081541E0,9.659226418E0
1.458264112E0,1.854437590E-2,-1.916650891E0,9.908679008E0
1.460372042E0,4.187439755E-2,-1.993819475E0,9.832706451E0
1.462480359E0,4.606183618E-2,-2.070389748E0,9.757332802E0
1.464586153E0,3.170489892E-2,-2.099103689E0,9.781260490E0
1.466686749E0,7.178467698E-3,-2.190030813E0,9.748957634E0
1.468805616E0,-1.256231871E-2,-2.338385820E0,9.750154495E0
1.470914553E0,2.153540403E-2,-2.290529490E0,9.945767403E0
1.473024539E0,1.369891018E-1,-2.233101845E0,9.973284721E0
1.475129294E0,1.465603858E-1,-2.180459738E0,9.930213928E0
1.477229881E0,1.932204217E-1,-2.310270309E0,9.749555588E0
1.479345777E0,1.064806059E-1,-2.396411896E0,9.674181938E0
1.481449080E0,6.400800496E-2,-2.477169752E0,9.976275444E0
1.483564975E0,1.872383654E-1,-2.630908489E0,9.786046028E0
1.485671429E0,1.387837082E-1,-2.578266382E0,9.551549911E0
1.487781801E0,1.962114573E-1,-2.563909531E0,9.622735977E0
1.489887810E0,1.926222295E-1,-2.396411896E0,9.654440880E0
1.491995893E0,9.391828626E-2,-2.103889227E0,9.805189133E0
1.494103986E0,-2.632104978E-2,-2.084746838E0,9.623932838E0
1.496212456E0,2.572284266E-2,-2.146960020E0,9.581459999E0
1.498318189E0,-1.495514158E-2,-1.926222205E0,9.880562782E0
1.500418358E0,3.050848842E-2,-1.743769526E0,1.037587738E1
1.502535872E0,1.483550072E-1,-1.807179332E0,9.931410789E0
1.504645358E0,9.870393574E-2,-1.811964989E0,9.525228500E0
1.506756574E0,4.666004330E-2,-1.869392633E0,9.659825325E0
1.508859684E0,-1.136590727E-2,-1.921436548E0,9.660423279E0
1.510959964E0,1.286142170E-1,-1.888535261E0,9.802796364E0
1.513078261E0,2.201396823E-1,-1.788036704E0,9.916455269E0
1.515186658E0,9.990034252E-2,-1.730608940E0,9.672387123E0
1.517295108E0,5.264209956E-2,-1.691725612E0,9.825528145E0
1.519395216E0,5.264209956E-2,-1.706082582E0,9.844670296E0
1.521519219E0,1.920240223E-1,-1.649253011E0,9.843474388E0
1.523617253E0,1.734796464E-1,-1.687538147E0,1.001097202E1
1.525718143E0,1.884347796E-1,-1.591825247E0,1.006301594E1
1.527824589E0,2.434697002E-1,-1.678565025E0,9.533005714E0
1.529944563E0,1.471585929E-1,-1.706680775E0,9.519247055E0
1.532055038E0,4.725824669E-2,-1.768894196E0,9.739984512E0
1.534163405E0,1.579262912E-1,-1.721037745E0,9.844072342E0
1.536269332E0,2.009970993E-1,-1.711466432E0,9.734002113E0
1.538378513E0,9.032905847E-2,-1.711466432E0,9.571888924E0
1.540485864E0,9.571290575E-3,-1.619940877E0,9.671789169E0
1.542594812E0,1.076770201E-2,-1.648654819E0,9.982855797E0
1.544701908E0,-4.247260094E-2,-1.609771490E0,9.930213928E0
1.546810419E0,5.982056609E-4,-1.634297848E0,9.848857880E0
1.548918461E0,-3.349951655E-2,-1.691725612E0,9.782457352E0
1.551026849E0,-2.931207791E-2,-1.749153376E0,9.663414001E0
1.553132746E0,5.623133108E-2,-1.945963025E0,9.803992271E0
1.555234288E0,-7.357929647E-2,-1.954936147E0,9.637093544E0
1.557351872E0,-1.076770201E-2,-1.988435626E0,9.894919395E0
1.559456344E0,-7.357929647E-2,-2.026720762E0,9.776474953E0
1.561555913E0,3.050848842E-2,-2.180459738E0,9.519247055E0
1.563674759E0,-7.776673418E-3,-2.051247120E0,9.441479683E0
1.565783461E0,3.589233849E-3,-1.916650891E0,9.751350403E0
1.567896519E0,4.965107143E-2,-1.734796405E0,1.026999474E1
1.570001683E0,7.357929647E-2,-1.777867198E0,1.026102161E1
1.572110652E0,1.567298770E-1,-1.878963947E0,9.735796928E0
1.574215051E0,-2.991028363E-3,-1.979462504E0,9.407382011E0
1.576315455E0,-3.469592705E-2,-2.300698996E0,9.028120041E0
1.578433852E0,-1.304088384E-1,-2.190030813E0,8.893523216E0
1.580542262E0,-2.009970993E-1,-1.887338877E0,1.001456070E1
1.582653112E0,-1.639083475E-1,-1.527817249E0,1.049372387E1
1.584758876E0,-1.411765367E-1,-1.403390527E0,1.013898754E1
1.586864914E0,-1.316052526E-1,-1.255633712E0,9.855438232E0
1.588966914E0,-5.024927482E-2,-1.193420291E0,9.887741089E0
1.591083481E0,4.127619043E-2,-1.270588875E0,1.001755238E1
1.593191717E0,5.024927482E-2,-1.332802176E0,9.893723488E0
1.595302088E0,2.871387079E-2,-1.576870084E0,9.632905960E0
1.597403712E0,2.392822653E-1,-1.735394597E0,9.853643417E0
1.599495824E0,-9.212367237E-2,-1.797009826E0,9.602396965E0
1.601614905E0,-3.828516230E-2,-1.825723648E0,1.000857925E1
1.603733282E0,6.580262631E-2,-2.022533417E0,9.876375198E0
1.605846888E0,-6.221338734E-2,-2.271386862E0,9.309874535E0
1.607949753E0,-2.087737769E-1,-2.050648928E0,9.446864128E0
1.610048661E0,-2.213360928E-2,-1.791625977E0,1.037587738E1
1.612165961E0,1.316052489E-2,-2.074577332E0,9.972088814E0
