"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.862551479E1,6.299304825E-1,1.246587347E0,4.000255644E-1,1.452863682E0
1.863556479E1,-1.909583688E-2,1.728356986E0,1.237025249E-1,1.732883388E0
1.864561479E1,-4.818936002E-1,2.070592326E0,-9.726316988E-2,2.128152754E0
1.865566479E1,-5.207601888E-1,2.032992682E0,-7.915141940E-2,2.100122703E0
1.866571479E1,-3.123175489E-1,2.389664651E0,1.594658500E-1,2.415257492E0
1.867576479E1,-1.463164853E-1,3.077795395E0,1.442291754E-1,3.084645046E0
1.868581479E1,-1.215321846E-1,3.034213758E0,1.066374260E-1,3.038518511E0
1.869586479E1,-2.045053442E-1,2.396177280E0,-1.759403801E-1,2.411315618E0
1.870591479E1,-1.687820725E-2,1.794082760E0,-8.491086835E-1,1.984944175E0
1.871596479E1,2.262376906E-1,1.198408629E0,-1.620264042E0,2.027960133E0
1.872601479E1,5.458209897E-1,4.521999773E-1,-1.337384520E0,1.513605869E0
1.873606479E1,1.113099360E0,2.078832807E-1,-4.103996944E-1,1.204422498E0
1.874611479E1,1.763843592E0,6.552145739E-1,3.483958197E-1,1.913590866E0
1.875616379E1,1.920160424E0,1.408955316E0,1.087893768E0,2.618336110E0
1.876621379E1,1.832149011E0,2.336613448E0,1.629476330E0,3.386993581E0
1.877626379E1,1.758161999E0,3.139311027E0,1.431997731E0,3.872599236E0
1.878631379E1,1.533080887E0,3.426736467E0,9.269240141E-1,3.866787808E0
1.879636379E1,1.207389440E0,3.239045523E0,3.510785222E-1,3.474544760E0
1.880641379E1,9.144187202E-1,2.625904443E0,2.842430931E-1,2.795054539E0
1.881646379E1,8.804792147E-1,2.050364322E0,5.873364401E-1,2.307423150E0
1.882651379E1,1.310509693E0,1.791185611E0,5.075792491E-1,2.276712156E0
1.883656379E1,1.658837977E0,1.822531072E0,5.421865797E-1,2.523356739E0
1.884661379E1,1.954467938E0,2.057332302E0,6.774940735E-1,2.917457685E0
1.885666379E1,2.677701125E0,2.289298949E0,4.603688300E-2,3.523221876E0
1.886671379E1,3.238549094E0,2.662037312E0,-2.873672605E-1,4.202049836E0
1.887676279E1,3.267635776E0,3.067497278E0,-8.819296896E-2,4.482718050E0
1.888681279E1,3.163058616E0,3.203416391E0,3.691797477E-1,4.516980194E0
1.889686279E1,3.147060927E0,3.053333276E0,9.810060811E-1,4.493240423E0
1.890691279E1,3.033752705E0,2.673621231E0,1.448903786E0,4.295489278E0
1.891696279E1,2.811421685E0,2.213655859E0,1.806482073E0,4.008458760E0
1.892701279E1,2.457124270E0,1.840896153E0,2.024976735E0,3.677891937E0
1.893706279E1,2.402350770E0,1.348662044E0,1.727710138E0,3.251947240E0
1.894711279E1,2.624152032E0,8.577902638E-1,1.646488219E0,3.214483082E0
1.895716279E1,2.888540612E0,4.793411444E-1,1.781283497E0,3.427302977E0
1.896721279E1,3.074946924E0,4.090883102E-1,2.173335214E0,3.787616372E0
1.897726279E1,3.230014790E0,4.776001360E-1,2.217105716E0,3.946727149E0
1.898731279E1,3.202210988E0,3.038318137E-1,2.154363338E0,3.871401603E0
1.899736279E1,3.007694296E0,1.109664030E-1,2.162118500E0,3.705846047E0
1.900741179E1,2.913361750E0,-7.002279657E-2,1.903235950E0,3.480644619E0
1.901746179E1,2.456545396E0,-6.040705866E-1,2.348457568E0,3.451777731E0
1.902751179E1,2.189164357E0,-5.640143454E-1,1.882383025E0,2.941754344E0
1.903756179E1,2.070269121E0,-4.353200890E-2,1.025650157E0,2.310815335E0
1.904761179E1,1.612438275E0,1.323783859E-1,7.988407552E-1,1.804335828E0
1.905766179E1,1.140808585E0,2.798118538E-1,5.334005535E-1,1.290060096E0
1.906771179E1,9.579658587E-1,4.107467267E-1,4.067481083E-1,1.118863479E0
1.907776179E1,9.323367816E-1,2.094226881E-1,4.671241182E-1,1.063632774E0
1.908781179E1,1.185997914E0,-6.889854603E-2,7.107354945E-1,1.384370978E0
1.909786179E1,1.296619340E0,1.270504944E-2,7.957522559E-1,1.521382524E0
1.910791179E1,9.856239928E-1,2.124967704E-2,1.079421152E0,1.461867377E0
1.911796179E1,8.380909212E-1,-1.752811431E-1,1.098101837E0,1.392460957E0
1.912801179E1,6.504566945E-1,-2.169929503E-1,7.832240117E-1,1.040970559E0
1.913806079E1,3.625459354E-1,-1.366699225E-1,5.982871056E-1,7.127872639E-1
1.914811079E1,1.176917334E-1,-1.500476118E-1,7.136222649E-1,7.386625527E-1
1.915816079E1,-3.965914216E-1,-2.793785386E-1,1.392425530E0,1.474512116E0
1.916821079E1,-6.633848152E-1,-1.347590433E-1,1.531274682E0,1.674228648E0
1.917826079E1,-3.225330001E-1,1.746502285E-1,9.541352016E-1,1.022205567E0
1.918831079E1,-9.423219256E-2,1.616234360E-1,5.530957299E-1,5.838807478E-1
1.919836079E1,-2.093214764E-1,-4.782519909E-2,5.196169120E-1,5.622316830E-1
1.920841079E1,5.782936480E-2,-1.211961707E-1,2.495539016E-1,2.833900087E-1
1.921846079E1,7.390447891E-1,2.750127150E-1,6.877050662E-1,1.046306576E0
1.922851079E1,-7.304900933E-1,8.995251310E-1,4.334048043E0,4.486282835E0
1.923856079E1,1.589874016E0,5.304433972E-1,4.139612920E0,4.466034562E0
1.924861079E1,4.325913104E0,-8.881061766E-3,2.626170491E0,5.060669373E0
1.925865979E1,3.318236411E0,-6.231428884E-1,2.449500963E0,4.171217437E0
1.926870979E1,1.543350096E-1,-7.704229948E-1,1.494237834E0,1.688229128E0
1.927875979E1,-6.970722326E-1,-3.705536241E-1,-3.020010871E-1,8.452362642E-1
1.928880979E1,1.425794018E-1,-2.040165170E-1,-1.445221210E0,1.466497859E0
1.929885979E1,1.780732616E-1,-2.477939262E-1,-1.547270910E0,1.577072980E0
1.930890979E1,-7.447810995E-4,-1.714366353E-1,-1.440476194E0,1.450642182E0
1.931895979E1,4.226367474E-3,1.677817236E-1,-1.084901163E0,1.097806496E0
1.932900979E1,1.585469966E-1,2.721240809E-1,-1.336014517E0,1.372633766E0
1.933905979E1,-6.656399036E-2,1.428043369E-1,-5.681271672E-1,5.895696071E-1
1.934910979E1,-4.078878768E-1,1.510410172E-1,1.156288065E0,1.235389816E0
1.935915979E1,2.515825748E-1,7.164539252E-1,1.185988412E0,1.408250167E0
1.936920979E1,7.355925199E-1,1.389572527E0,1.560373351E0,2.215123734E0
1.937925979E1,6.602406943E-1,1.063991447E0,2.572010071E0,2.860634786E0
1.938930879E1,-8.828189781E-1,-7.087604512E-1,-8.841101164E-1,1.436440539E0
1.939935879E1,-3.990724683E-5,2.932272486E-1,9.973069489E-2,3.097231545E-1
1.940940879E1,-3.391368633E-1,1.285332569E-1,1.578052408E-1,3.955213069E-1
1.941945879E1,-4.940851180E-1,3.180253085E-2,-4.323899031E-2,4.969920674E-1
1.942950879E1,-4.987685915E-2,2.408741302E-2,-1.661018550E-2,5.782562414E-2
1.943955879E1,-9.355168629E-2,1.364338023E-2,-3.248829961E-2,9.996774202E-2
1.944960879E1,-6.606171453E-2,-8.446358970E-3,-3.040493667E-2,7.321168814E-2
1.945965879E1,8.946239948E-5,-7.096912960E-3,-2.173176169E-2,2.286140073E-2
1.946970879E1,-2.073313035E-3,-6.738673928E-3,-3.176733792E-2,3.254031517E-2
1.947975879E1,4.478729647E-3,8.352199383E-4,-2.683111846E-2,2.721517095E-2
1.948980879E1,1.038843742E-2,1.360986952E-2,-2.892851472E-2,3.361557889E-2
1.949985879E1,1.330824455E-2,2.716086031E-2,-4.539602816E-2,5.454925370E-2
1.950990779E1,2.228567574E-2,2.428556511E-2,-3.985754550E-2,5.172102038E-2
1.951995779E1,2.552516112E-2,1.771068631E-2,-4.524166167E-2,5.488178396E-2
1.953000779E1,3.414799523E-2,6.734629985E-3,-3.176850736E-2,4.712407961E-2
1.954005779E1,9.846903021E-2,1.802930931E-2,-2.353621244E-2,1.028355931E-1
1.955010779E1,3.739089757E-1,8.020443899E-2,-4.539076567E-2,3.850986832E-1
1.956015779E1,8.839654343E-2,1.428458339E-1,-3.730289698E-2,1.720766901E-1
1.957020779E1,-4.038575372E-1,-1.135880661E-1,-5.615958273E-2,4.232694861E-1
1.958025779E1,-1.282826124E-1,-1.266802743E-1,-4.119012594E-2,1.849349805E-1
1.959030779E1,2.042538408E-2,3.702879504E-2,-1.858595967E-2,4.619270369E-2
1.960035779E1,-2.240837591E-2,6.716166716E-3,-5.331374288E-2,5.822024893E-2
1.961040779E1,-2.261056166E-2,1.457453676E-2,-2.771814108E-2,3.862576815E-2
1.962045779E1,-2.167124301E-2,1.753597105E-3,-1.814040184E-2,2.831593289E-2
1.963050692E1,-2.055828033E-2,1.196770527E-2,-4.330038607E-2,4.940437525E-2
1.964055692E1,-2.658856865E-3,1.061186387E-2,-2.968806803E-2,3.163957266E-2
1.965060692E1,2.475608781E-2,6.802644980E-3,-3.433368087E-2,4.287122000E-2
1.966065692E1,6.233307302E-2,-7.076306093E-3,-2.611191094E-2,6.795084983E-2
1.967070692E1,1.178654322E-2,6.035613626E-3,-3.571011543E-2,3.808626494E-2
1.968075692E1,8.509679519E-2,-1.927114371E-2,-1.416604936E-2,8.839410888E-2
1.969080692E1,-3.829094851E-2,4.481473955E-3,-5.085440397E-2,6.381575629E-2
1.970085692E1,-6.291481616E-2,4.820839728E-2,-4.396696866E-2,9.063894303E-2
1.971090692E1,5.261388598E-2,1.292158371E-2,-4.905696988E-2,7.308744501E-2
1.972095692E1,5.348576065E-3,8.212422378E-3,-2.765148282E-2,2.933693320E-2
1.973100692E1,8.386460412E-3,5.327936079E-3,-3.154514372E-2,3.307288487E-2
1.974105692E1,2.454186045E-4,1.551078448E-2,-3.873371065E-2,4.172463308E-2
1.975110592E1,-1.505906537E-2,8.701323839E-3,-2.496293306E-2,3.042427507E-2
1.976115592E1,-1.092857396E-2,1.002956912E-2,-3.604106784E-2,3.897415242E-2
1.977120592E1,-1.210388258E-2,1.562945212E-2,-3.469328463E-2,3.993003563E-2
1.978125592E1,-2.092893898E-2,1.570372432E-2,-2.945184052E-2,3.939591800E-2
1.979130592E1,-1.606416520E-2,1.910663024E-2,-4.097904146E-2,4.798335713E-2
1.980135592E1,7.386458628E-3,1.033072814E-2,-4.172806978E-2,4.361783492E-2
1.981140592E1,2.043815659E-2,1.756299386E-2,-4.172982395E-2,4.967449250E-2
1.982145592E1,2.770072734E-2,1.900671595E-2,-4.158188939E-2,5.345688984E-2
1.983150592E1,2.908569518E-2,7.181956829E-3,-2.736029148E-2,4.057269671E-2
1.984155592E1,2.306315443E-2,1.240349300E-2,-4.547321141E-2,5.247445747E-2
1.985160592E1,2.454039864E-2,9.286991009E-3,-2.212235570E-2,3.432022711E-2
1.986165592E1,1.186736271E-2,3.060542308E-3,-3.244970798E-2,3.468695382E-2
1.987170492E1,1.391949786E-2,2.332083163E-3,-4.831788182E-2,5.033695200E-2
1.988175492E1,2.153421717E-2,1.183550452E-2,-4.292908788E-2,4.946421193E-2
1.989180492E1,3.601336665E-4,2.124074176E-3,-4.038554907E-2,4.044297171E-2
1.990185492E1,-1.858172044E-3,-1.449876507E-3,-4.352842748E-2,4.359218903E-2
1.991190492E1,-3.994635008E-3,4.358322686E-3,-3.245204687E-2,3.298617031E-2
1.992195492E1,-7.647883985E-3,7.658454655E-3,-4.143453956E-2,4.282479568E-2
1.993200492E1,-4.952993654E-3,6.572795729E-3,-4.173391700E-2,4.253767292E-2
1.994205492E1,-1.572957655E-2,6.450733960E-3,-3.903952003E-2,4.258069599E-2
1.995210492E1,-1.290959235E-2,1.039679597E-2,-3.948624730E-2,4.282422991E-2
1.996215492E1,-1.957702618E-3,1.375565476E-3,-4.173099339E-2,4.179952858E-2
1.997220492E1,-4.873873517E-3,8.645798131E-3,-5.235713840E-2,5.328953377E-2
1.998225492E1,1.219303435E-2,2.305203101E-2,-2.510794401E-3,2.619866998E-2
1.999230492E1,2.363161342E-2,8.470897861E-3,-4.622107029E-2,5.259844677E-2
2.000235392E1,2.414099727E-2,-1.296574390E-4,-3.858811498E-2,4.551754802E-2
2.001240392E1,1.767436048E-2,2.986122784E-3,-4.397983253E-2,4.749237430E-2
2.002245392E1,6.292481124E-3,1.958559144E-2,-4.727590799E-2,5.155775584E-2
2.003250392E1,-3.136592656E-3,1.890466376E-2,-2.167913675E-2,2.893457267E-2
2.004255392E1,-9.427356161E-4,1.574336319E-2,-3.425357401E-2,3.771007250E-2
2.005260392E1,1.286206545E-2,9.319373391E-3,-3.874657452E-2,4.187577444E-2
2.006265392E1,3.471851902E-2,-5.181880170E-3,-4.473353863E-2,5.686226273E-2
2.007270392E1,2.442102408E-2,-8.937491965E-3,-4.129011333E-2,4.879691218E-2
2.008275392E1,1.248512104E-2,-5.900279135E-3,-3.305664897E-2,3.582504128E-2
2.009280392E1,-4.782675225E-3,4.614446720E-4,-4.862252176E-2,4.885935464E-2
2.010285392E1,-1.629900400E-2,1.242024778E-2,-5.221505105E-2,5.609217096E-2
2.011290392E1,-2.929831456E-2,2.284186015E-2,-4.128718972E-2,5.554074042E-2
2.012295292E1,-1.660156086E-2,2.475093038E-2,-2.497170389E-2,3.888195433E-2
2.013300292E1,1.214759052E-3,1.579575973E-2,-5.580699563E-2,5.801208862E-2
2.014305292E1,1.042003065E-2,1.525873408E-2,-5.430893898E-2,5.736607759E-2
2.015310292E1,5.861047972E-3,-2.526724638E-3,-3.424889624E-2,3.483852917E-2
2.016315292E1,5.186388921E-3,-1.486691125E-3,-7.526185155E-2,7.545498777E-2
2.017320292E1,-7.048818469E-3,5.929058399E-3,-1.059807837E-2,1.404132616E-2
2.018325292E1,9.691960942E-3,6.940137916E-3,-2.496878028E-2,2.766838647E-2
2.019330292E1,4.380770512E-3,-5.686778105E-3,-3.020905495E-2,3.105024310E-2
2.020335292E1,1.759109247E-2,-6.856038510E-3,-3.754555643E-2,4.202523773E-2
2.021340292E1,3.321445070E-2,3.677154039E-3,-4.757353127E-2,5.813744125E-2
2.022345292E1,2.550323406E-2,6.067536911E-4,-5.325994849E-2,5.905425650E-2
2.023350292E1,8.837280739E-3,1.430485107E-2,-3.888807714E-2,4.236754464E-2
2.024355292E1,4.986761324E-3,1.319899298E-2,-4.307819188E-2,4.533003220E-2
2.025360192E1,-2.182454970E-3,1.947118701E-2,-3.274908543E-2,3.816271517E-2
2.026365192E1,-3.744538631E-3,5.806536390E-3,-3.663923800E-2,3.728499961E-2
2.027370192E1,1.498480573E-2,-3.064420656E-5,-2.585872650E-2,2.988677096E-2
2.028375192E1,3.470983956E-2,-1.178860003E-2,-2.959919035E-2,4.711534912E-2
2.029380192E1,3.923426885E-2,-1.347940809E-2,-3.199304044E-2,5.238870996E-2
2.030385192E1,3.471656386E-3,-5.053090677E-3,-3.079553068E-2,3.139985403E-2
2.031390192E1,-1.748067146E-2,1.582168391E-2,-4.756300628E-2,5.308614813E-2
2.032395192E1,-2.221017357E-2,2.684631209E-2,-3.438922942E-2,4.895544283E-2
2.033400192E1,-1.462258900E-2,2.577953784E-2,-3.753093839E-2,4.782233805E-2
2.034405192E1,-6.091464814E-3,2.740438771E-2,-4.336879849E-2,5.166196950E-2
2.035410192E1,1.376017950E-2,6.590450438E-3,-3.453833342E-2,3.775808592E-2
2.036415092E1,2.323334495E-2,-7.185087145E-3,-4.262093961E-2,4.907095157E-2
2.037420092E1,1.487010894E-2,3.350448859E-3,-2.810347259E-2,3.197109349E-2
2.038425092E1,1.227615617E-2,8.394032100E-4,-4.396872282E-2,4.565804633E-2
2.039430092E1,-9.639135003E-4,1.836869678E-3,-4.097085536E-2,4.102333736E-2
2.040435092E1,-4.380587786E-3,5.445341774E-3,-4.246715784E-2,4.303836418E-2
2.041440092E1,3.912883624E-4,2.351648494E-3,-4.321326256E-2,4.327897201E-2
2.042445092E1,-2.987799291E-3,-2.586716842E-3,-3.767068684E-2,3.787741670E-2
2.043450092E1,1.634527009E-2,2.506262809E-3,-1.806087971E-2,2.448764144E-2
2.044455092E1,2.021910528E-2,1.371687128E-3,-4.215900958E-2,4.677687283E-2
2.045460092E1,2.032652959E-2,3.588075363E-3,-3.092767775E-2,3.718283665E-2
2.046465092E1,1.245835176E-2,9.209104269E-3,-6.250790477E-2,6.439919478E-2
2.047470092E1,8.934947513E-3,1.280976028E-2,-1.700136423E-2,2.308613504E-2
2.048475092E1,3.276414201E-3,9.121624441E-3,-3.286486030E-2,3.426423740E-2
2.049479992E1,-1.180596694E-2,5.373037298E-3,-4.663563788E-2,4.840592015E-2
2.050484992E1,-9.402322769E-4,7.568347006E-3,-1.894147038E-2,2.041918739E-2
2.051489992E1,3.599217050E-3,-2.135075392E-3,-4.378862858E-2,4.398814503E-2
2.052494992E1,1.338548262E-2,2.838187086E-3,-3.660240054E-2,3.907636340E-2
2.053499992E1,2.348409913E-2,3.536245278E-3,-6.084729552E-2,6.531769527E-2
